idx,datetime,open,high,low,close
142,2026-08-13 09:21:00.000000,175.0,179.5,172.5,173.0
143,2026-08-13 09:33:00.000000,173.0,170.0,165.5,168.0
144,2026-08-13 09:36:00.000000,168.0,171.0,166.5,168.5
145,2026-08-13 09:39:00.000000,168.5,173.5,168.5,172.0
146,2026-08-13 09:42:00.000000,172.0,174.5,171.0,174.5
147,2026-08-13 09:45:00.000000,174.5,189.0,174.5,187.0
148,2026-08-13 09:48:00.000000,187.0,194.5,185.5,190.0
149,2026-08-13 09:51:00.000000,190.0,197.0,186.0,187.0
150,2026-08-13 09:54:00.000000,187.0,192.0,184.5,192.0
151,2026-08-13 09:57:00.000000,192.0,197.0,188.5,190.5
152,2026-08-13 10:00:00.000000,190.5,192.5,188.0,191.0
153,2026-08-13 10:03:00.000000,191.0,192.0,183.5,183.5
154,2026-08-13 10:06:00.000000,183.5,186.5,181.5,182.5
155,2026-08-13 10:09:00.000000,182.5,183.5,180.0,181.5
156,2026-08-13 10:12:00.000000,181.5,185.5,181.5,185.5
157,2026-08-13 10:30:00.000000,185.5,213.5,185.5,212.5
158,2026-08-13 10:33:00.000000,212.5,217.5,203.5,208.0
159,2026-08-13 10:36:00.000000,208.0,218.5,206.0,209.0
160,2026-08-13 10:39:00.000000,209.0,210.0,199.0,199.0
161,2026-08-13 10:42:00.000000,199.0,201.0,195.0,195.5
162,2026-08-13 10:45:00.000000,195.5,197.0,188.5,190.0
163,2026-08-13 10:48:00.000000,190.0,190.5,186.5,189.0
164,2026-08-13 10:51:00.000000,189.0,192.0,188.0,192.0
165,2026-08-13 10:54:00.000000,192.0,197.0,192.0,192.5
166,2026-08-13 10:57:00.000000,192.5,193.5,191.0,192.0
167,2026-08-13 11:03:00.000000,192.0,186.0,182.0,183.0
168,2026-08-13 11:06:00.000000,183.0,191.0,183.0,190.5
169,2026-08-13 11:12:00.000000,190.5,197.5,191.5,191.5
170,2026-08-13 11:15:00.000000,191.5,193.0,189.0,192.0
171,2026-08-13 11:24:00.000000,192.0,190.5,186.0,190.5
172,2026-08-13 13:30:00.000000,190.5,197.0,189.5,195.5
173,2026-08-13 13:33:00.000000,195.5,199.5,190.5,190.5
174,2026-08-13 13:39:00.000000,190.5,191.5,184.0,189.5
175,2026-08-13 13:42:00.000000,189.5,201.5,189.5,199.0
176,2026-08-13 13:45:00.000000,199.0,205.0,196.0,205.0
177,2026-08-13 13:48:00.000000,205.0,207.0,199.5,203.5
178,2026-08-13 13:51:00.000000,203.5,206.5,198.5,204.0
179,2026-08-13 13:57:00.000000,204.0,209.0,200.0,201.5
180,2026-08-13 14:00:00.000000,201.5,202.5,193.5,196.0
181,2026-08-13 14:06:00.000000,196.0,208.0,200.5,204.0
182,2026-08-13 14:09:00.000000,204.0,204.0,195.0,202.0
183,2026-08-13 14:12:00.000000,202.0,205.0,199.5,202.5
184,2026-08-13 14:15:00.000000,202.5,203.5,196.0,197.5
185,2026-08-13 14:18:00.000000,197.5,202.5,195.5,198.0
186,2026-08-13 14:21:00.000000,198.0,203.0,197.0,197.5
187,2026-08-13 14:24:00.000000,197.5,201.5,196.0,201.5
188,2026-08-13 14:27:00.000000,201.5,204.5,197.5,198.5
189,2026-08-13 14:30:00.000000,198.5,203.0,196.0,197.0
190,2026-08-13 14:36:00.000000,197.0,208.0,201.5,205.5
191,2026-08-13 14:39:00.000000,205.5,205.5,200.0,203.5
192,2026-08-13 14:45:00.000000,203.5,214.5,203.5,204.0
193,2026-08-13 14:48:00.000000,204.0,204.5,200.5,201.5
194,2026-08-13 14:54:00.000000,201.5,207.0,203.0,203.0
195,2026-08-13 14:57:00.000000,203.0,205.0,202.0,205.0
196,2026-08-13 21:00:00.000000,177.0,190.5,168.0,178.0
197,2026-08-13 21:09:00.000000,178.0,165.0,156.5,164.5
198,2026-08-13 21:12:00.000000,164.5,170.0,163.5,166.0
199,2026-08-13 21:18:00.000000,166.0,168.0,163.0,165.5
