idx,datetime,summacd,top_mark,bottom_mark,top_price,bottom_price,in_zhongshu,is_top,is_bottom,is_XSG,is_XXD,is_SZBBC,is_XDBBC,is_SZ5BBC,is_XD5BBC,is_SZ7BBC,is_XD7BBC,is_SZZSPZBC,is_XDZSPZBC,is_SZQSBC,is_XDQSBC
168,2024-03-20 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
169,2024-03-22 15:00:00,15.676700000000013,G,,82.43000030517578,,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
170,2024-03-25 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
171,2024-03-26 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
172,2024-03-27 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
173,2024-04-01 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
174,2024-04-02 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
175,2024-04-08 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
176,2024-04-09 15:00:00,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
177,2024-04-10 15:00:00,-12.51400000000001,,D,,66.20999908447266,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
178,2024-04-11 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
179,2024-04-15 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
180,2024-04-16 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
181,2024-04-17 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
182,2024-04-18 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
183,2024-04-22 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
184,2024-04-23 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
185,2024-04-24 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
186,2024-04-26 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
187,2024-04-29 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
188,2024-04-30 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
189,2024-05-06 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
190,2024-05-07 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
191,2024-05-08 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
192,2024-05-09 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
193,2024-05-14 15:00:00,23.156300000000016,G,,87.56999969482422,,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
194,2024-05-15 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
195,2024-05-16 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
196,2024-05-17 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
197,2024-05-20 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
198,2024-05-21 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
199,2024-05-23 15:00:00,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
